administrator
['Jul 26, 2022 @ 15:03:42.147', '10.100.10.222', 'administrator', '4625', 'An account failed to log on.', 'TASI-BACKUP']
['Jul 26, 2022 @ 06:43:56.683', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:54.445', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:52.209', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:49.894', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:47.585', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:45.277', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:43.047', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:40.768', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:38.519', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:36.342', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:34.099', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:31.866', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:29.627', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:27.389', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:25.085', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:22.840', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:20.533', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:18.229', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:15.932', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:13.688', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:11.450', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:09.231', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:06.994', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:04.755', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:02.445', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:43:00.134', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:57.840', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:55.603', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:53.410', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:51.168', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:48.920', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:46.682', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:44.405', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:42.160', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:39.924', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:37.626', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:35.239', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:32.915', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:30.604', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:28.301', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:26.062', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:23.823', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:21.605', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:19.303', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:17.055', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:14.884', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:12.667', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:10.473', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:08.234', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:05.940', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:03.704', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:42:01.409', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:59.156', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:56.855', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:54.535', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:52.236', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:50.000', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:47.751', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:45.511', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:43.214', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:40.974', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:38.804', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:36.543', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:34.298', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:32.011', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:29.717', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:27.528', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:25.226', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:22.991', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:20.807', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:18.505', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:16.277', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:14.037', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:11.744', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:09.513', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:07.231', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:04.931', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:02.660', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:41:00.421', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:58.124', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:55.819', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:53.498', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:51.197', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:48.949', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:46.724', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:44.408', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:42.209', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:39.999', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:37.688', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:35.444', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:33.265', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:31.053', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:28.751', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:26.553', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:24.239', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:21.903', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:19.704', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:17.528', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:15.238', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:12.997', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:10.806', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:08.614', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:06.314', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:04.074', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:40:01.825', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:59.574', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:57.255', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:54.973', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:52.644', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:50.402', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:48.114', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:45.833', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:43.636', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:41.333', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:39.141', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:36.862', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:34.679', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:32.378', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:30.120', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:27.884', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:25.597', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:23.344', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:21.048', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:18.749', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:16.435', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:14.203', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:11.881', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:09.561', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:07.262', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:05.028', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:02.795', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:39:00.534', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:58.233', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:55.932', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:53.675', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:51.409', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:49.162', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:46.857', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:44.614', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:42.371', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:40.051', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:37.833', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:35.595', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:33.400', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:31.137', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:28.838', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:26.576', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:24.332', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:22.001', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:19.774', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:17.524', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:15.230', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:12.931', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:10.615', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:08.289', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:06.008', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:03.765', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:38:01.525', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:59.214', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:56.915', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:54.671', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:52.310', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:50.001', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:47.695', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:45.390', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:43.155', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:40.924', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:38.589', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:36.347', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:34.047', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:31.803', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:29.497', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:27.244', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:24.991', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:22.806', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:20.504', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:18.208', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:15.962', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:13.645', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:11.378', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 06:37:09.075', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
